class,difficulty,helpfulness,professor,date
PSYCH380,1,2,Christopher Overtree,2011-08-04
PSYCH380,3,1,Christopher Overtree,2011-01-02
PSYCH380,3,3,Christopher Overtree,2010-12-28
PSYCH380,1,4,Christopher Overtree,2010-12-21
PSYCH380,4,2,Christopher Overtree,2010-12-11
PSY380,1,4,Christopher Overtree,2009-12-22
PSYCH335,3,5,Christopher Overtree,2009-11-30
PSYCH380,1,5,Christopher Overtree,2009-06-19
PSYCH380,2,5,Christopher Overtree,2009-05-14
PSYCH380,3,4,Christopher Overtree,2008-11-19
PSYCH380,2,5,Christopher Overtree,2008-11-06
PSYCH380,1,5,Christopher Overtree,2008-01-31
PSY380,3,5,Christopher Overtree,2008-01-10
PSYCH380,3,5,Christopher Overtree,2008-01-05
PSYCH380,4,5,Christopher Overtree,2007-12-13
PSYCH380,1,5,Christopher Overtree,2007-11-19
PSYCH380,2,3,Christopher Overtree,2007-11-14
PSYCH380,2,5,Christopher Overtree,2007-11-11
PSYCH380,3,5,Christopher Overtree,2007-07-10
PSY252,2,5,Christopher Overtree,2007-05-02
PSYCH380,3,4,Christopher Overtree,2007-01-12
PSYCHSECT,3,5,Christopher Overtree,2007-01-06
PSYCH380,2,5,Christopher Overtree,2007-01-01
PSYCH380,2,5,Christopher Overtree,2006-12-27
PSYCH380,1,5,Christopher Overtree,2006-12-26
PSYCH380,2,5,Christopher Overtree,2006-12-05
PSYCH380,3,5,Christopher Overtree,2006-11-21
PSYCH380,1,4,Christopher Overtree,2006-11-20
ABNMLPSYC,3,5,Christopher Overtree,2006-11-17
PSYCH380,1,5,Christopher Overtree,2006-11-13
PSYCH380,3,5,Christopher Overtree,2006-11-10
PSYCH380,1,5,Christopher Overtree,2006-11-04
100ANDABNORML,2,5,Christopher Overtree,2006-04-24
PSYCH380,3,5,Christopher Overtree,2006-02-03
PSYCH380,3,5,Christopher Overtree,2005-12-25
PSYCH380,2,5,Christopher Overtree,2005-12-08
380,2,4,Christopher Overtree,2005-11-29
PSYCH380,3,5,Christopher Overtree,2005-11-21
PSYCH380,2,5,Christopher Overtree,2005-11-21
PSYCH380,3,4,Christopher Overtree,2005-11-11
PSYCH100,2,5,Christopher Overtree,2005-11-10
PSYCH100,1,5,Christopher Overtree,2005-09-16
PSYCHOLOGY380,1,5,Christopher Overtree,2005-09-06
PSYCH100,2,4,Christopher Overtree,2005-08-31
PSYCH100,2,4,Christopher Overtree,2005-08-30
PYSCH100,1,4,Christopher Overtree,2005-06-27
PSYCH100,2,5,Christopher Overtree,2005-06-17
PSYCH100,3,4,Christopher Overtree,2005-06-05
PSYCH100,3,5,Christopher Overtree,2005-05-14
PSYCH100,2,5,Christopher Overtree,2005-05-06
PSYCH100,3,4,Christopher Overtree,2005-05-03
PSYCH100,2,5,Christopher Overtree,2005-05-02
PSYCH100,4,5,Christopher Overtree,2005-05-02
PSYCH100,4,5,Christopher Overtree,2005-04-29
PSYCH100,2,5,Christopher Overtree,2005-04-28
PSYCH100,2,5,Christopher Overtree,2005-04-27
PSYCH100,3,5,Christopher Overtree,2005-01-07
PSYCH100,4,5,Christopher Overtree,2004-12-15
PSYCH100,3,5,Christopher Overtree,2004-12-13
PSYCH100,2,5,Christopher Overtree,2004-12-12
PSYCH100,4,5,Christopher Overtree,2004-12-12
PSYC100,3,5,Christopher Overtree,2004-12-09
100,2,4,Christopher Overtree,2004-12-07
PSYCHOLOGY100,2,5,Christopher Overtree,2004-12-04
100,4,4,Christopher Overtree,2004-12-01
PSYCH,3,5,Christopher Overtree,2004-12-01
PSYCH100,2,5,Christopher Overtree,2004-11-29
PYSCH100,3,4,Christopher Overtree,2004-11-29
PSTCH100,2,3,Christopher Overtree,2004-11-19
PSYCH100,2,4,Christopher Overtree,2004-10-31
PSYCH,3,2,Christopher Overtree,2004-10-17
PSYCH100,3,5,Christopher Overtree,2004-10-14
PSYCH100,3,4,Christopher Overtree,2004-10-08
PSYCH100,2,4,Christopher Overtree,2004-09-20
SOC,3,1,Naomi Gerstel,2024-07-31
SOC222,5,1,Naomi Gerstel,2020-12-06
SOC222,2,3,Naomi Gerstel,2020-11-10
SOC222,4,3,Naomi Gerstel,2020-01-05
SOC222,2,5,Naomi Gerstel,2018-05-28
SOCIOL222,2,4,Naomi Gerstel,2017-06-17
222THEFAMILY,2,5,Naomi Gerstel,2017-04-12
SOC222,3,3,Naomi Gerstel,2016-12-15
FAMILY222,3,5,Naomi Gerstel,2016-12-10
SOC222,1,4,Naomi Gerstel,2016-03-21
SOCIOL222,3,3,Naomi Gerstel,2016-01-01
SOC222,1,1,Naomi Gerstel,2015-12-28
SOC222,3,3,Naomi Gerstel,2015-12-08
SOC22,4,3,Naomi Gerstel,2015-11-30
SOC222,3,3,Naomi Gerstel,2015-11-12
SOC222,2,5,Naomi Gerstel,2015-06-24
222,2,3,Naomi Gerstel,2015-01-20
222,3,4,Naomi Gerstel,2014-11-05
SOC222,3,2,Naomi Gerstel,2014-01-30
SOCIOL222,1,5,Naomi Gerstel,2014-01-20
SOC222,4,4,Naomi Gerstel,2013-11-18
SOC222,3,5,Naomi Gerstel,2013-11-16
SOC222,3,3,Naomi Gerstel,2013-06-17
SOC222,3,1,Naomi Gerstel,2013-05-17
SOC222,1,4,Naomi Gerstel,2013-01-10
SOC222,2,5,Naomi Gerstel,2012-12-20
SOC222,2,5,Naomi Gerstel,2012-12-17
SOC222,3,4,Naomi Gerstel,2012-10-29
SOC222,2,3,Naomi Gerstel,2011-05-13
SOC222,1,5,Naomi Gerstel,2011-03-30
SOCSOC,3,3,Naomi Gerstel,2011-03-09
SOCSOC,3,3,Naomi Gerstel,2011-03-09
SOC222,3,3,Naomi Gerstel,2010-12-18
SOC222,4,5,Naomi Gerstel,2010-07-16
SOC222,2,3,Naomi Gerstel,2009-10-14
SOC222,3,2,Naomi Gerstel,2009-05-13
SOC222,2,5,Naomi Gerstel,2009-04-16
SOC222,2,3,Naomi Gerstel,2008-12-14
SOCIO222,3,4,Naomi Gerstel,2008-11-20
SOCIO222,3,3,Naomi Gerstel,2008-11-11
SOC222,2,3,Naomi Gerstel,2008-08-18
SOC222,3,4,Naomi Gerstel,2008-06-01
SOC222,3,4,Naomi Gerstel,2008-05-14
SOC222,3,3,Naomi Gerstel,2008-04-22
SOCIO222,3,4,Naomi Gerstel,2008-04-15
SOC222,3,4,Naomi Gerstel,2008-01-25
SOC222,1,5,Naomi Gerstel,2007-12-18
SOC222,1,4,Naomi Gerstel,2007-11-27
SOC222,2,4,Naomi Gerstel,2007-10-26
SOC222,3,4,Naomi Gerstel,2007-06-04
SOC222,2,4,Naomi Gerstel,2007-04-24
SOC222,1,1,Naomi Gerstel,2007-04-17
SOC222,3,4,Naomi Gerstel,2007-01-05
SOC222,2,5,Naomi Gerstel,2006-08-31
SOC222,2,4,Naomi Gerstel,2006-05-16
SOC222,3,3,Naomi Gerstel,2006-05-11
SOC222,2,5,Naomi Gerstel,2006-04-27
SOC222,3,3,Naomi Gerstel,2006-04-09
SOCIOL222,2,5,Naomi Gerstel,2006-01-04
222THEFAMILY,2,5,Naomi Gerstel,2005-11-16
THEFAMILY,4,3,Naomi Gerstel,2005-08-12
SOC222,2,4,Naomi Gerstel,2005-05-31
SOC222,2,5,Naomi Gerstel,2005-05-01
SOC222,2,4,Naomi Gerstel,2005-04-12
SOC222,2,5,Naomi Gerstel,2004-11-22
SOC222,3,2,Naomi Gerstel,2004-11-22
222383,4,5,Naomi Gerstel,2004-10-13
SOC222,1,4,Naomi Gerstel,2004-08-11
SOC222,4,1,Naomi Gerstel,2004-07-23
SOCIO222,1,4,Naomi Gerstel,2004-05-18
SOC222,2,5,Naomi Gerstel,2004-05-11
SOC222,2,4,Naomi Gerstel,2004-04-19
FAMILY222,1,5,Naomi Gerstel,2004-04-14
SOC222,3,5,Naomi Gerstel,2004-04-07
FAMILY,2,5,Naomi Gerstel,2003-08-15
SOC222,3,4,Naomi Gerstel,2003-04-19
SOC222,3,4,Naomi Gerstel,2003-04-16
SOC,2,5,Naomi Gerstel,2003-02-25
222,3,5,Naomi Gerstel,2002-11-05
ACCOUNTING,3,1,Graham Gal,2024-04-19
ACCT311,4,2,Graham Gal,2021-05-06
ACCT311,4,3,Graham Gal,2021-05-05
ACCT311,4,1,Graham Gal,2021-04-27
ACC311,5,1,Graham Gal,2021-04-27
ACC311,5,1,Graham Gal,2021-03-12
ACCT311,4,1,Graham Gal,2021-03-09
ACC311,3,1,Graham Gal,2020-11-04
ACC311,1,1,Graham Gal,2020-05-18
ACC311,4,1,Graham Gal,2020-02-20
ACC311,4,5,Graham Gal,2019-12-22
ACC311,4,1,Graham Gal,2019-12-21
ACC311,4,1,Graham Gal,2019-10-10
ACC311,4,1,Graham Gal,2019-05-08
ACC311,4,1,Graham Gal,2019-05-01
ACC311,3,1,Graham Gal,2019-01-03
ACC311,4,4,Graham Gal,2018-11-20
ACC311,4,1,Graham Gal,2018-03-22
ACC311,5,1,Graham Gal,2017-10-23
ACC311,4,1,Graham Gal,2017-06-04
ACCT311,5,1,Graham Gal,2017-03-21
ACC311,4,1,Graham Gal,2017-02-28
ACC311,4,1,Graham Gal,2016-11-11
ACCOUTNG311,5,1,Graham Gal,2016-04-24
ACCT311,4,1,Graham Gal,2016-04-20
ACCOUTNG311,5,1,Graham Gal,2016-03-10
ACC311,5,1,Graham Gal,2016-03-01
ACC311,5,1,Graham Gal,2016-02-25
311,5,1,Graham Gal,2015-05-03
ACCOUTNG311,5,1,Graham Gal,2015-03-01
ACC311,5,1,Graham Gal,2015-02-28
ACCT312,4,1,Graham Gal,2015-02-17
ACCT311,4,1,Graham Gal,2015-02-13
210,5,1,Graham Gal,2014-12-30
ACC311,5,1,Graham Gal,2014-12-23
ACCTG312,4,4,Graham Gal,2014-11-12
43215,1,5,Graham Gal,2014-11-04
ACCT311,5,1,Graham Gal,2014-06-19
ACCT311,4,1,Graham Gal,2014-05-28
ACCT312,3,2,Graham Gal,2014-05-02
ACCT311,5,1,Graham Gal,2014-04-01
ACCT311,5,1,Graham Gal,2014-02-17
ACCT311,1,1,Graham Gal,2013-12-09
ACCT311,5,1,Graham Gal,2012-11-12
ACCT312,3,4,Graham Gal,2012-05-20
SOM210,2,3,Graham Gal,2011-12-09
ACCT312,4,1,Graham Gal,2011-04-26
ACCT331,4,3,Graham Gal,2010-01-24
ACCT312,2,2,Graham Gal,2009-12-31
ACCT312,5,3,Graham Gal,2009-11-12
ACCT311,3,3,Graham Gal,2009-05-18
ACCT311,5,1,Graham Gal,2009-01-12
ACCTG312,4,3,Graham Gal,2008-12-11
SOM311,5,1,Graham Gal,2008-11-04
ACCT311,3,1,Graham Gal,2007-05-08
ACCTG311,4,2,Graham Gal,2006-03-15
ACC311,4,1,Graham Gal,2006-03-01
ACCTG312,4,1,Graham Gal,2006-01-24
ACC312,4,1,Graham Gal,2005-12-26
ACC312,4,1,Graham Gal,2005-12-04
ACC312,4,1,Graham Gal,2005-10-27
ACC311,3,2,Graham Gal,2005-09-06
ACCT222,3,4,Graham Gal,2005-08-10
311,3,2,Graham Gal,2005-04-13
ACC311,3,1,Graham Gal,2005-01-03
ACC311,2,1,Graham Gal,2004-09-21
ACCOUNTING,4,2,Graham Gal,2004-08-16
ACCT312,1,1,Graham Gal,2003-08-01
ACCTG311,1,5,Graham Gal,2003-04-20
ACC311,2,1,Graham Gal,2003-04-19
ACCT222,2,5,Graham Gal,2003-04-16
ACCTG311,3,3,Graham Gal,2003-02-25
ACCTG311,1,5,Graham Gal,2002-12-19
ACCTG311,3,3,Graham Gal,2002-12-18
ACC312,1,5,Graham Gal,2002-12-15
ACC311,3,5,Graham Gal,2002-12-15
ACCTG312,2,4,Graham Gal,2002-12-08
MICRO140P,1,5,Stephen Rich,2024-11-18
MICRO140P,1,5,Stephen Rich,2024-07-16
MICROBIO140P,2,5,Stephen Rich,2024-06-22
MICROBIO14OP,1,5,Stephen Rich,2024-06-18
MICROBIO140P,1,5,Stephen Rich,2024-05-14
MICRO140P,2,5,Stephen Rich,2024-05-09
MICROBIO140,1,5,Stephen Rich,2024-05-01
MICROBIO140P,1,5,Stephen Rich,2024-05-01
MICROBIO140P,1,5,Stephen Rich,2024-04-29
MICROBIO140P,1,5,Stephen Rich,2024-04-29
MICROBIO140P,1,5,Stephen Rich,2024-04-25
MICROBIO140P,1,5,Stephen Rich,2024-04-25
MICROBIO14OP,1,5,Stephen Rich,2024-04-23
MICROBIO140P,1,5,Stephen Rich,2024-04-18
MICROBIO140P,1,5,Stephen Rich,2024-04-18
MICROBIO140,1,5,Stephen Rich,2024-02-13
MICRO140P,1,5,Stephen Rich,2024-02-01
MICROBIO140P,2,5,Stephen Rich,2023-05-16
MICRO140P,1,5,Stephen Rich,2023-05-11
MICROBIO140,1,5,Stephen Rich,2023-05-10
MICRO140P,1,5,Stephen Rich,2023-05-09
MICROBIO140P,2,5,Stephen Rich,2023-05-04
MICRO140,1,5,Stephen Rich,2023-05-02
MICRO140P,1,5,Stephen Rich,2023-04-25
MICRO140P,1,5,Stephen Rich,2023-02-07
MICROBIO140,1,5,Stephen Rich,2022-08-11
MICROBIO140P,2,5,Stephen Rich,2022-05-04
MICROBIO140,2,5,Stephen Rich,2022-05-04
MICROBIO140P,1,5,Stephen Rich,2022-05-04
MICROBIO140P,2,5,Stephen Rich,2022-05-04
MICROBIO140P,2,5,Stephen Rich,2022-05-03
MICRO140P,2,5,Stephen Rich,2022-05-03
MICROBIO140,2,5,Stephen Rich,2022-05-03
MICROBIO140P,1,5,Stephen Rich,2022-05-03
MICROBIO140,1,5,Stephen Rich,2022-04-28
MICROBIO140P,1,5,Stephen Rich,2022-04-28
MICRO140P,1,5,Stephen Rich,2022-04-28
MICROBIO140P,1,5,Stephen Rich,2022-04-28
MICROBIO140P,1,5,Stephen Rich,2022-04-26
MICROBIO140P,1,5,Stephen Rich,2022-04-26
MICROBIO140P,2,5,Stephen Rich,2022-04-26
MICROBIO140,1,5,Stephen Rich,2022-04-20
MICROBIO14OP,1,5,Stephen Rich,2022-04-20
MICROBIO140,2,5,Stephen Rich,2022-03-01
MICROBIO14OP,1,5,Stephen Rich,2021-05-19
MICROBIO140P,2,5,Stephen Rich,2021-05-11
MICROBIO140P,1,5,Stephen Rich,2021-05-06
MICRO140P,1,5,Stephen Rich,2021-05-04
MICROBIO140P,1,5,Stephen Rich,2021-04-29
MICROBIO140P,2,5,Stephen Rich,2021-04-29
MICROBIO140,3,5,Stephen Rich,2021-04-29
MICROBIO140P,2,5,Stephen Rich,2021-04-15
MICRO140,2,5,Stephen Rich,2021-04-01
MICROBIO140P,1,5,Stephen Rich,2021-03-23
MICRO140P,2,5,Stephen Rich,2021-03-23
MICROBIO140P,2,5,Stephen Rich,2021-03-23
MICROBIO140P,2,5,Stephen Rich,2021-02-18
MICRO140P,1,2,Stephen Rich,2020-06-12
MICROBIO140P,1,5,Stephen Rich,2020-06-02
MICROBIO140P,2,5,Stephen Rich,2020-05-04
MICROBIO140P,1,5,Stephen Rich,2020-04-22
MICROBIO140,1,5,Stephen Rich,2020-04-15
MICROBIO140P,2,5,Stephen Rich,2019-05-01
MICROBIO140P,2,5,Stephen Rich,2019-04-15
MICROBIO140P,1,5,Stephen Rich,2019-04-04
PLSOILIN140,1,5,Stephen Rich,2018-05-07
MICROBIO140P,2,5,Stephen Rich,2018-05-01
MICROBIO140P,1,5,Stephen Rich,2017-03-31
MICROBIO140,4,5,Stephen Rich,2017-03-09
MICRO140P,3,5,Stephen Rich,2017-02-15
PLSOILIN140,4,1,Stephen Rich,2016-05-11
PLSOI140,4,1,Stephen Rich,2016-05-03
PLSOI140,2,3,Stephen Rich,2016-04-27
PLSOILIN140,1,5,Stephen Rich,2013-05-14
PLSOILIN140,1,4,Stephen Rich,2013-04-11
PLSOI140,2,4,Stephen Rich,2011-12-04
PLSOI140,1,3,Stephen Rich,2011-05-02
PLSOI140,3,1,Stephen Rich,2011-03-29
ECON104,3,2,Robert Pollin,2024-05-24
ECON104,3,3,Robert Pollin,2023-08-27
ECON104,2,5,Robert Pollin,2023-05-19
ECON104,4,2,Robert Pollin,2022-05-21
ECON104,2,5,Robert Pollin,2022-05-19
ECON104,5,1,Robert Pollin,2022-05-19
ECON104,5,1,Robert Pollin,2022-05-19
ECON104,1,5,Robert Pollin,2022-05-14
ECON104,3,4,Robert Pollin,2022-05-12
ECON104,2,2,Robert Pollin,2022-05-10
ECON104,3,4,Robert Pollin,2022-04-26
ECON104,2,5,Robert Pollin,2022-04-26
ECON104,2,5,Robert Pollin,2022-04-20
ECON104,3,3,Robert Pollin,2020-11-02
ECON104,3,3,Robert Pollin,2020-11-02
ECON104,3,5,Robert Pollin,2020-04-29
ECON104,2,4,Robert Pollin,2020-04-19
ECON104,3,2,Robert Pollin,2019-05-08
ECON104,3,4,Robert Pollin,2019-04-09
ECON104,3,4,Robert Pollin,2019-03-04
ECON104,3,4,Robert Pollin,2018-11-08
ECON104,4,5,Robert Pollin,2018-08-25
ECON104,2,5,Robert Pollin,2018-05-25
ECON104,3,2,Robert Pollin,2018-05-01
ECON104,3,2,Robert Pollin,2018-04-20
ECON104,3,4,Robert Pollin,2017-05-03
ECON104,3,2,Robert Pollin,2016-08-27
ECON104,1,5,Robert Pollin,2016-06-21
ECON104,3,5,Robert Pollin,2016-05-10
ECON104,2,3,Robert Pollin,2016-04-25
ECON104,3,5,Robert Pollin,2016-04-19
ECON104,1,3,Robert Pollin,2015-11-12
104,2,4,Robert Pollin,2015-06-16
ECON104,3,4,Robert Pollin,2015-05-15
ECON204,1,5,Robert Pollin,2015-05-14
ECON104,3,4,Robert Pollin,2015-05-08
ECON104,4,2,Robert Pollin,2015-05-06
ECON104,2,4,Robert Pollin,2015-05-01
ECON104,3,1,Robert Pollin,2015-05-01
ECON104,4,2,Robert Pollin,2015-04-06
ECON104,4,2,Robert Pollin,2015-03-29
ECON104,4,1,Robert Pollin,2015-01-25
ECON104,3,3,Robert Pollin,2014-10-30
ECON104,1,4,Robert Pollin,2014-05-03
ECON104,3,2,Robert Pollin,2014-01-29
ECON104,1,3,Robert Pollin,2013-11-19
ECON104,2,5,Robert Pollin,2013-11-11
ECON104,2,5,Robert Pollin,2013-10-16
ECON104,2,5,Robert Pollin,2013-05-06
ECON104,2,4,Robert Pollin,2013-01-17
ECON104,1,4,Robert Pollin,2012-12-26
ECON104,3,3,Robert Pollin,2012-12-24
ECON103,1,5,Robert Pollin,2012-12-12
ECON104,1,5,Robert Pollin,2012-11-29
ECON104,2,4,Robert Pollin,2012-11-09
ECON104,2,4,Robert Pollin,2012-07-08
ECON104,2,5,Robert Pollin,2011-12-15
ECON104,4,2,Robert Pollin,2011-12-04
ECON104,4,2,Robert Pollin,2011-11-30
ECON104,2,4,Robert Pollin,2011-11-28
ECON104,1,5,Robert Pollin,2011-11-17
ECON104,3,4,Robert Pollin,2011-11-15
ECON104,3,4,Robert Pollin,2011-11-13
ECON104,2,5,Robert Pollin,2011-11-08
ECON707A,4,5,Robert Pollin,2006-04-29
ECON753,3,5,Robert Pollin,2004-12-08
ECON104,1,1,Robert Pollin,2004-11-06
ECON104,2,5,Robert Pollin,2004-07-02
ECON104,3,5,Robert Pollin,2004-04-08
ECON104,3,4,Robert Pollin,2003-12-14
ECON104,4,3,Robert Pollin,2003-10-07
ECON104,3,4,Robert Pollin,2003-10-04
ECON104,4,2,Robert Pollin,2003-05-02
ECON104,2,4,Robert Pollin,2002-12-20
ECON104,2,4,Robert Pollin,2002-12-18
SOC222,2,5,Kathleen Hulton,2023-09-04
SOC110,1,5,Kathleen Hulton,2023-07-27
SOC106,2,5,Kathleen Hulton,2023-05-24
SOC222,2,5,Kathleen Hulton,2023-05-19
SOC110,5,5,Kathleen Hulton,2023-05-18
SOC110,5,5,Kathleen Hulton,2023-05-16
SOC222,1,5,Kathleen Hulton,2023-05-12
SOC222,1,5,Kathleen Hulton,2023-05-10
SOC222,1,5,Kathleen Hulton,2023-05-05
SOC106,1,3,Kathleen Hulton,2023-05-04
SOC106,2,5,Kathleen Hulton,2023-02-08
SOCIOLOGY105,2,4,Kathleen Hulton,2023-01-12
SOC110,1,5,Kathleen Hulton,2022-12-27
SOCIOLOGY105,3,3,Kathleen Hulton,2022-12-19
SOC110,1,5,Kathleen Hulton,2022-12-01
SOC106,2,5,Kathleen Hulton,2022-11-03
SOC110,2,5,Kathleen Hulton,2022-06-22
SOC110,2,5,Kathleen Hulton,2022-06-22
SOC110,1,4,Kathleen Hulton,2022-05-20
SOC110,2,4,Kathleen Hulton,2022-05-16
SOC110,1,4,Kathleen Hulton,2022-05-14
SOC222,1,5,Kathleen Hulton,2022-05-05
SOC224,2,5,Kathleen Hulton,2022-05-03
SOC106,2,5,Kathleen Hulton,2022-04-25
SOC110,2,3,Kathleen Hulton,2022-04-20
SOC106,1,4,Kathleen Hulton,2022-04-15
SOC222,1,5,Kathleen Hulton,2022-04-06
SOC110,3,5,Kathleen Hulton,2022-02-28
SOCIOL103,2,2,Kathleen Hulton,2022-02-02
SOC103,1,5,Kathleen Hulton,2021-12-24
SOC222,1,5,Kathleen Hulton,2021-12-24
SOC222,2,5,Kathleen Hulton,2021-12-22
SOCIOLOGY103,3,4,Kathleen Hulton,2021-12-15
SOC103,2,5,Kathleen Hulton,2021-12-10
SOC103,3,5,Kathleen Hulton,2021-12-09
SOC103,2,5,Kathleen Hulton,2021-11-29
SOC103,2,5,Kathleen Hulton,2021-11-21
SOCIO222,2,5,Kathleen Hulton,2021-11-04
SOC103,1,5,Kathleen Hulton,2021-10-07
SOC103,1,5,Kathleen Hulton,2021-08-10
SOCIOLOGY105,1,5,Kathleen Hulton,2021-04-27
SOCIOL103,3,5,Kathleen Hulton,2021-03-29
SOC242,2,4,Kathleen Hulton,2020-12-07
SOC101,1,2,Kathleen Hulton,2020-12-02
SOC110,2,5,Kathleen Hulton,2020-11-21
SOCIOL110,2,4,Kathleen Hulton,2020-11-20
SOC110,2,5,Kathleen Hulton,2020-11-18
SOC103,3,5,Kathleen Hulton,2020-09-03
SOCIOL103,2,5,Kathleen Hulton,2020-05-13
SOC103,2,5,Kathleen Hulton,2020-05-10
SOCIO242,2,5,Kathleen Hulton,2020-03-23
SOC110,2,4,Kathleen Hulton,2020-01-13
SOC242,3,5,Kathleen Hulton,2019-12-25
SOCIOL110,2,5,Kathleen Hulton,2019-12-14
SOC101,2,5,Kathleen Hulton,2019-11-14
SOC110,2,4,Kathleen Hulton,2019-08-20
SOC101,2,3,Kathleen Hulton,2011-04-20
SOC242,2,5,Kathleen Hulton,2009-04-23
SOC242,2,5,Kathleen Hulton,2009-03-12
SOC387,2,5,Kathleen Hulton,2008-10-30
SOC342,3,5,Kathleen Hulton,2007-06-10
SOC342,3,5,Kathleen Hulton,2007-06-08
SOC103,3,4,Kathleen Hulton,2007-05-31
SOCIO342,3,5,Kathleen Hulton,2007-05-14
SOC342,3,5,Kathleen Hulton,2007-04-13
SOCIO106,3,5,Kathleen Hulton,2007-01-31
SOCRCGE,3,5,Kathleen Hulton,2006-12-21
SOC106,2,5,Kathleen Hulton,2006-11-24
SOC387,1,5,Kathleen Hulton,2006-11-15
SOCSECT,1,5,Kathleen Hulton,2006-11-08
SOC387,2,5,Kathleen Hulton,2006-09-06
SOC224,2,5,Kathleen Hulton,2006-08-12
SOC106,3,3,Kathleen Hulton,2005-11-30
SOC106,2,5,Kathleen Hulton,2005-11-29
SOCIOLOGY106,1,5,Kathleen Hulton,2005-11-22
RESECON212,5,1,Wayne Gayle,2023-11-28
RESECON212,1,2,Wayne Gayle,2023-06-02
RESECON212,4,1,Wayne Gayle,2023-05-08
RESECON212,4,1,Wayne Gayle,2022-12-30
RESEC212,4,5,Wayne Gayle,2022-12-06
RESECON212,4,1,Wayne Gayle,2022-11-08
RESECON212,2,5,Wayne Gayle,2022-05-31
RESECON212,2,3,Wayne Gayle,2022-05-03
RESECON212,5,1,Wayne Gayle,2022-03-31
RESECON212,4,1,Wayne Gayle,2021-12-19
RESECON212,3,1,Wayne Gayle,2021-12-11
RESECON212,3,1,Wayne Gayle,2021-12-06
RESECON212,3,3,Wayne Gayle,2021-10-05
RESECON212,2,2,Wayne Gayle,2021-08-06
RESECON212,4,1,Wayne Gayle,2021-05-03
RESECON212,4,4,Wayne Gayle,2021-04-21
RESECON212,4,1,Wayne Gayle,2021-03-29
RESECON212,4,1,Wayne Gayle,2021-03-25
RESECON212,3,4,Wayne Gayle,2021-02-23
RESECON212,4,4,Wayne Gayle,2020-12-01
RESECON212,4,1,Wayne Gayle,2020-11-18
RESECON212,4,2,Wayne Gayle,2020-11-12
RESECON212,5,3,Wayne Gayle,2020-05-16
RESECON212,3,4,Wayne Gayle,2020-05-08
RESECON212,3,2,Wayne Gayle,2020-04-28
RESECON212,3,1,Wayne Gayle,2020-04-10
RESECON212,2,5,Wayne Gayle,2020-04-05
RESECON212,4,1,Wayne Gayle,2020-01-11
RESECON212,3,3,Wayne Gayle,2019-12-27
RESECON212,4,5,Wayne Gayle,2019-12-27
RESECON212,5,1,Wayne Gayle,2019-11-13
RESECON212,2,1,Wayne Gayle,2019-09-20
RESECON212,4,4,Wayne Gayle,2019-06-11
RESECON212,3,5,Wayne Gayle,2019-05-22
RESECON212,2,1,Wayne Gayle,2019-05-04
RESECON212,3,2,Wayne Gayle,2019-04-04
RESECON212,3,2,Wayne Gayle,2019-03-19
RESECON212,2,5,Wayne Gayle,2019-01-29
RESECON212,2,5,Wayne Gayle,2019-01-09
RESECON212,2,4,Wayne Gayle,2019-01-03
RESECON212,4,3,Wayne Gayle,2018-12-14
RESECON212,4,5,Wayne Gayle,2018-12-12
RESECON212,4,1,Wayne Gayle,2018-11-24
RESECON212,4,4,Wayne Gayle,2018-10-25
RESECON212,3,2,Wayne Gayle,2018-02-20
RESECON212,3,4,Wayne Gayle,2018-01-22
RESECON212,3,3,Wayne Gayle,2017-12-27
RESECON212,1,5,Wayne Gayle,2017-11-14
RESECON212,5,2,Wayne Gayle,2017-05-04
RESECON212,4,5,Wayne Gayle,2017-04-27
RESECON212,5,3,Wayne Gayle,2017-04-27
RESEC212,4,3,Wayne Gayle,2017-01-14
RESECON212,4,1,Wayne Gayle,2017-01-06
RESECON212,4,3,Wayne Gayle,2017-01-04
RESECON212,2,1,Wayne Gayle,2016-12-21
RESECON212,3,2,Wayne Gayle,2016-12-21
RESECON212,3,1,Wayne Gayle,2016-12-11
RESECON212,3,4,Wayne Gayle,2016-12-10
RESECON212,4,2,Wayne Gayle,2016-11-18
RESECON212,5,1,Wayne Gayle,2016-11-17
RESECON212,4,2,Wayne Gayle,2016-11-17
RESECON212,1,4,Wayne Gayle,2016-09-22
RESECON212,1,5,Wayne Gayle,2016-09-21
RESECON212,1,5,Wayne Gayle,2016-09-21
RESECON212,4,2,Wayne Gayle,2016-08-27
RESECON212,5,1,Wayne Gayle,2016-05-04
RESECON212,3,5,Wayne Gayle,2016-04-28
RESECON212,2,4,Wayne Gayle,2016-04-27
RESECON212,4,3,Wayne Gayle,2016-04-26
RESECON212,2,4,Wayne Gayle,2016-04-26
RESECON212,3,4,Wayne Gayle,2016-03-31
ANTHR150,1,5,Michael Sugerman,2017-03-01
ANTH150,2,5,Michael Sugerman,2017-01-24
ANTH150,3,3,Michael Sugerman,2016-12-13
ANTH150,5,1,Michael Sugerman,2016-12-11
ANTHRO150,4,2,Michael Sugerman,2016-12-11
ANTH150,2,2,Michael Sugerman,2016-11-08
ANTHRO150,2,1,Michael Sugerman,2016-02-08
ANTH150,2,3,Michael Sugerman,2015-12-17
ANTH150,3,2,Michael Sugerman,2015-12-10
ANTHRO 150,5,1,Michael Sugerman,2015-10-21
ANTHRO150,3,3,Michael Sugerman,2015-10-21
